time,value
3875.57421875,225
3876.39453125,210
3877.2265625,213
3878.05859375,213
3879.06640625,258
3880.6640625,409
3881.5625,230
3882.7890625,314
3883.47265625,175
3884.203125,187
3884.984375,200
3885.671875,176
3886.20703125,137
3887.125,235
3887.77734375,167
3888.765625,253
3889.60546875,215
3890.66015625,270
3891.46484375,206
3892.296875,213
3893.07421875,199
3893.6328125,143
3894.265625,162
3895.5859375,338
3896.51953125,239
3897.203125,175
3897.89453125,177
3899.46484375,402
3900.1328125,171
3901.2265625,280
3902.32421875,281
3902.890625,145
3903.7578125,222
3904.8046875,268
3905.5234375,184
3906.0625,138
3907.0390625,250
3907.76171875,185
3908.515625,193
3909.91796875,359
3910.734375,209
3911.4921875,194
3912.23828125,191
3912.9296875,177
3914.4921875,400
3915.234375,190
3915.6328125,102
3916.5078125,224
3917.3046875,204
3918.4296875,288
3919.23046875,205
3919.9296875,179
3920.6796875,192
3921.43359375,193
3922.1953125,195
3922.9765625,200
3923.79296875,209
3924.3515625,143
3925.796875,370
3926.390625,152
3927.31640625,237
3928.21484375,230
3929.10546875,228
3929.9921875,227
3930.8515625,220
3931.69140625,215
3933.3984375,437
3933.78515625,99
3934.23046875,114
3935.0859375,219
3935.578125,126
3935.95703125,97
3936.8203125,221
3937.65234375,213
3938.484375,213
3939.3125,212
3940.13671875,211
3940.97265625,214
3941.8203125,217
3942.6640625,216
3944.0390625,352
3945.10546875,273
3946.0,229
3946.57421875,147
3947.5859375,259
3948.44921875,221
3948.875,109
3949.77734375,231
3950.75390625,250
3952.31640625,400
3953.23828125,236
3953.95703125,184
3954.69921875,190
3955.58984375,228
3956.45703125,222
3957.42578125,248
3958.265625,215
3959.19140625,237
3959.89453125,180
3960.69140625,204
3961.33984375,166
3962.48046875,292
3963.0390625,143
3963.8046875,196
3964.609375,206
3965.46875,220
3966.34375,224
3967.01171875,171
3967.41796875,104
3967.86328125,114
3968.8203125,245
3969.62890625,207
3970.71875,279
3972.87890625,553
3974.1328125,321
3974.85546875,185
3975.7734375,235
3976.63671875,221
3977.40234375,196
3978.28515625,226
3979.3359375,269
3980.359375,262
3981.4453125,278
3982.33984375,229
3983.1953125,219
3983.8203125,160
3984.59765625,199
3985.453125,219
3986.30859375,219
3987.1484375,215
3987.98828125,215
3988.8359375,217
3989.69921875,221
3990.5546875,219
3991.44921875,229
3992.359375,233
3993.2890625,238
3994.21875,238
3995.1796875,246
3996.14453125,247
3997.078125,239
3998.015625,240
3998.96875,244
3999.34765625,97
3999.90234375,142
4001.05859375,296
4002.11328125,270
4003.10546875,254
4003.57421875,120
4004.09375,133
4005.140625,268
4006.08984375,243
4007.08984375,256
4008.4921875,359
4009.21484375,185
4009.9609375,191
4010.62109375,169
4011.4375,209
4012.46484375,263
4013.33203125,222
4014.08203125,192
4014.609375,135
4015.375,196
4016.16796875,203
4016.96484375,204
4017.79296875,212
4018.10546875,80
4018.65625,141
4019.54296875,227
4020.4140625,223
4021.296875,226
4022.1953125,230
4023.09765625,231
4023.984375,227
4024.875,228
4025.3671875,126
4025.7734375,104
4026.66796875,229
4028.01171875,344
4028.6640625,167
4029.99609375,341
4030.64453125,166
4031.81640625,300
4032.65625,215
4033.4609375,206
4034.2578125,204
4035.05859375,205
4035.859375,205
4036.78515625,237
4037.73828125,244
4038.25390625,132
4038.66796875,106
4039.0703125,103
4039.93359375,221
4040.8203125,227
4041.72265625,231
4042.65234375,238
4043.58984375,240
4044.50390625,234
4045.421875,235
4046.3515625,238
4047.62109375,325
4048.734375,285
4049.32421875,151
4050.046875,185
4051.15625,284
4052.375,312
4053.57421875,307
4054.25,173
4055.79296875,395
4056.69921875,232
4057.51171875,208
4058.23046875,184
4059.0390625,207
4060.0859375,268
4062.16015625,531
4063.05078125,228
4064.1015625,269
4065.24609375,293
4066.01171875,196
4066.75390625,190
4067.84765625,280
4068.38671875,138
4069.39453125,258
4070.17578125,200
4070.984375,207
4071.82421875,215
4072.6875,221
4073.5234375,214
4074.37109375,217
4074.78515625,106
4075.2265625,113
4076.078125,218
4076.91015625,213
4077.765625,219
4078.640625,224
4079.5390625,230
4080.4140625,224
4081.3125,230
4082.21484375,231
4083.09765625,226
4083.93359375,214
4084.734375,205
4085.49609375,195
4086.25,193
4086.98828125,189
4087.4609375,121
4090.0,650
4090.4453125,114
4090.8203125,96
4091.41015625,151
4092.27734375,222
4093.078125,205
4093.8125,188
4094.26171875,115
4095.45703125,306
4096.82421875,350
4097.6328125,207
4098.3359375,180
4100.03515625,435
4100.91796875,226
4102.88671875,504
4103.6875,205
4104.359375,172
4105.21484375,219
4106.3515625,291
4107.31640625,247
4108.33203125,260
4109.46875,291
4109.85546875,99
4110.54296875,176
4110.890625,89
4112.62890625,445
4113.87109375,318
4114.66015625,202
4115.8515625,305
4116.33203125,123
4116.75390625,108
4118.38671875,418
4119.1640625,199
4120.19921875,265
4120.65625,117
4122.4765625,466
4124.0,390
4124.5703125,146
4125.57421875,257
4125.984375,105
4126.984375,256
4127.90234375,235
4128.36328125,118
4129.328125,247
4130.11328125,201
4130.92578125,208
4131.76953125,216
4132.578125,207
4133.1953125,158
4134.12109375,237
4135.40625,329
4135.9609375,142
4137.22265625,323
4137.84765625,160
4138.22265625,96
4139.33203125,284
4140.58984375,322
4141.0234375,111
4141.73046875,181
4142.109375,97
4142.73046875,159
4143.26171875,136
4144.09375,213
4144.70703125,157
4145.6640625,245
4146.41796875,193
4147.171875,193
4147.72265625,141
4148.26171875,138
4149.2421875,251
4150.828125,406
4151.57421875,191
4152.30859375,188
4153.0625,193
4155.18359375,543
4155.94140625,194
4157.03125,279
4157.765625,188
4158.65234375,227
4159.6484375,255
4160.53125,226
4165.2109375,1198
4169.33984375,1057
4169.984375,165
4170.53125,140
4171.66796875,291
4172.671875,257
4173.59765625,237
4175.82421875,570
4176.74609375,236
4177.70703125,246
4178.53125,211
4179.3828125,218
4180.25390625,223
4181.5546875,333
4182.17578125,159
4183.66796875,382
4185.03515625,350
4186.55859375,390
4188.01171875,372
4188.75,189
4189.51171875,195
4190.3046875,203
4190.69921875,101
4191.640625,241
4192.87109375,315
4193.703125,213
4194.5078125,206
4195.296875,202
4196.1484375,218
4196.63671875,125
4197.40625,197
4198.10546875,179
4200.109375,513
4200.98046875,223
4202.015625,265
4202.35546875,87
4203.7109375,347
4204.8515625,292
4205.5625,182
4206.0234375,118
4206.86328125,215
4207.73046875,222
4208.62890625,230
4209.48828125,220
4210.36328125,224
4211.24609375,226
4212.15234375,232
4213.046875,229
4213.921875,224
4214.765625,216
4215.640625,224
4216.43359375,203
4217.28515625,218
4218.1015625,209
4219.046875,242
4219.9375,228
4220.82421875,227
4221.21875,101
4221.66796875,115
4222.48828125,210
4223.30859375,210
4224.1484375,215
4224.609375,118
4225.00390625,101
4225.828125,211
4226.62890625,205
4227.42578125,204
4228.22265625,204
4229.046875,211
4229.890625,216
4231.11328125,313
4232.515625,359
4233.390625,224
4234.49609375,283
4235.35546875,220
4236.03515625,174
4237.484375,371
4238.01171875,135
4238.91015625,230
4239.56640625,168
4240.37890625,208
4241.1875,207
4242.140625,244
4242.79296875,167
4243.48046875,176
4244.25390625,198
4245.07421875,210
4245.82421875,192
4246.765625,241
4247.453125,176
4248.5078125,270
4249.19921875,177
4250.10546875,232
4251.2109375,283
4251.8125,154
4252.578125,196
4252.98828125,105
4253.65234375,170
4254.3984375,191
4254.7578125,92
4255.37890625,159
4256.21875,215
4256.63671875,107
4257.28515625,166
4257.7421875,117
4258.375,162
4259.42578125,269
4260.53515625,284
4261.48046875,242
4262.1953125,183
4263.140625,242
4264.13671875,255
4266.25390625,542
4267.05078125,204
4267.98046875,238
4268.69921875,184
4269.2578125,143
4269.859375,154
4271.08203125,313
4272.1953125,285
4273.0,206
4273.50390625,129
4274.5,255
4275.66796875,299
4276.84765625,302
4277.5,167
4278.28125,200
4279.0546875,198
4280.1875,290
4281.4375,320
4282.3671875,238
4283.15234375,201
4283.7890625,163
4284.5546875,196
4284.94140625,99
4285.890625,243
4286.69140625,205
4288.75,527
4289.93359375,303
4290.66015625,186
4291.75,279
4292.82421875,275
4293.71875,229
4294.48046875,195
4295.2890625,207
4296.12890625,215
4296.96875,215
4297.91015625,241
4298.7890625,225
4299.640625,218
4300.74609375,283
4301.421875,173
4301.73828125,81
4302.15625,107
4302.6875,136
4303.375,176
4304.0859375,182
4304.91796875,213
4306.8828125,503
4307.33984375,117
4308.0859375,191
4310.390625,590
4311.1484375,194
4311.515625,94
4314.234375,696
4315.01171875,199
4317.07421875,528
4318.16796875,280
4318.9921875,211
4320.1015625,284
4320.95703125,219
4321.41796875,118
4322.98046875,400
4324.55859375,404
4325.421875,221
4326.2578125,214
4326.7578125,128
4327.375,158
4328.49609375,287
4330.33984375,472
4331.26953125,238
4331.84765625,148
4332.30078125,116
4332.97265625,172
4333.4921875,133
4334.890625,358
4335.49609375,155
4336.38671875,228
4337.27734375,228
4338.18359375,232
4339.07421875,228
4339.9453125,223
4340.8203125,224
4341.7265625,232
4342.6171875,228
4343.4375,210
4344.04296875,155
4344.6640625,159
4346.08984375,365
4347.00390625,234
4347.9296875,237
4348.8359375,232
4349.7578125,236
4350.36328125,155
4351.69921875,342
4354.09765625,614
4354.97265625,224
4356.09375,287
4357.1796875,278
4357.9609375,200
4358.45703125,127
4358.76953125,80
4359.09765625,84
4359.60546875,130
4360.47265625,222
4361.30859375,214
4361.84375,137
4363.0859375,318
4363.5078125,108
4363.87890625,95
4364.69140625,208
4365.48828125,204
4366.3359375,217
4367.30078125,247
4368.16015625,220
4369.06640625,232
4369.9453125,225
4371.11328125,299
4371.78515625,172
4372.1796875,101
4373.171875,254
4373.98828125,209
4374.8984375,233
4375.4140625,132
4375.83984375,109
4376.76171875,236
4377.22265625,118
4377.66796875,114
4378.578125,233
4379.48046875,231
4380.19921875,184
4380.9375,189
4383.65234375,695
4383.9765625,83
4384.4609375,124
4385.32421875,221
4386.50390625,302
4387.328125,211
4387.93359375,155
4388.8046875,223
4389.6953125,228
4390.57421875,225
4391.47265625,230
4392.34765625,224
4393.66796875,338
4395.6875,517
4396.51953125,213
4397.28125,195
4398.140625,220
4399.0859375,242
4399.99609375,233
4400.85546875,220
4401.7265625,223
4402.60546875,225
4403.49609375,228
4404.39453125,230
4405.26953125,224
4406.14453125,224
4407.03125,227
4407.64453125,157
4408.85546875,310
4409.7734375,235
4410.70703125,239
4411.828125,287
4412.37109375,139
4413.45703125,278
4413.9140625,117
4416.078125,554
4417.3125,316
4418.59765625,329
4419.078125,123
4420.96875,484
4421.81640625,217
4422.7109375,229
4423.59765625,227
4425.0390625,369
4426.41015625,351
4426.79296875,98
4428.0234375,315
4429.05078125,263
4429.515625,119
4430.4375,236
4431.34375,232
4431.859375,132
4432.2890625,110
4433.19140625,231
4433.51953125,84
4434.59765625,276
4435.8984375,333
4436.40234375,129
4444.37109375,2040
4445.0859375,183
4445.96875,226
4449.63671875,939
4451.3671875,443
4452.0546875,176
4452.78515625,187
4453.58984375,206
4454.41796875,212
4455.2890625,223
4456.1796875,228
4457.08984375,233
4457.9921875,231
4458.828125,214
4459.60546875,199
4460.3984375,203
4461.24609375,217
4462.13671875,228
4463.08984375,244
4463.62109375,136
4464.05078125,110
4465.0234375,249
4465.5078125,124
4465.94140625,111
4466.84765625,232
4467.7265625,225
4468.6171875,228
4469.5546875,240
4470.515625,246
4471.48046875,247
4472.45703125,250
4473.4296875,249
4474.3828125,244
4475.33984375,245
4476.3125,249
4477.24609375,239
4478.16796875,236
4479.08203125,234
4480.0,235
4480.92578125,237
4481.8125,227
4482.69921875,227
4483.90625,309
4487.70703125,973
4488.10546875,102
4488.921875,209
4489.90234375,251
4490.66015625,194
4491.24609375,150
4492.33203125,278
4493.1015625,197
4493.90625,206
4494.72265625,209
4495.5625,215
4496.39453125,213
4497.23828125,216
4498.09375,219
4498.9453125,218
4499.8046875,220
4500.65234375,217
4501.48828125,214
4502.3125,211
4502.6328125,82
4503.9453125,336
4504.78515625,215
4505.25390625,120
4505.69140625,112
4506.640625,243
4507.609375,248
4508.0390625,110
4508.5859375,140
4509.015625,110
4509.53515625,133
4510.43359375,230
4512.5,529
4512.99609375,127
4514.16015625,298
4514.59765625,112
4515.2421875,165
4515.828125,150
4519.16015625,853
4519.97265625,208
4520.3828125,105
4520.97265625,151
4521.62109375,166
4522.09375,121
4523.125,264
4523.859375,188
4524.59765625,189
4525.3359375,189
4525.84375,130
4526.5,168
4527.52734375,263
4528.4296875,231
4529.265625,214
4529.859375,152
4530.41015625,141
4530.87109375,118
4532.3984375,391
4533.9296875,392
4534.42578125,127
4535.3046875,225
4536.21484375,233
4537.14453125,238
4538.0625,235
4538.94921875,227
4539.8125,221
4540.6640625,218
4541.50390625,215
4542.3671875,221
4543.23828125,223
4544.1328125,229
4545.02734375,229
4545.92578125,230
4546.83984375,234
4547.7734375,239
4548.734375,246
4549.6875,244
4550.62109375,239
4551.5625,241
4552.51171875,243
4553.484375,249
4554.453125,248
4555.41015625,245
4556.3203125,233
4557.19921875,225
4558.06640625,222
4558.96484375,230
4559.87890625,234
4560.796875,235
4561.75,244
4562.71484375,247
4563.69140625,250
4564.6875,255
4565.6328125,242
4566.6015625,248
4568.828125,570
4569.17578125,89
4570.41796875,318
4570.9921875,147
4572.1171875,288
4574.0546875,496
4574.78125,186
4575.32421875,139
4576.6640625,343
4577.19921875,137
4577.9765625,199
4578.73828125,195
4581.51171875,710
4582.9609375,371
4583.66015625,179
4584.44921875,202
4585.48046875,264
4588.8203125,855
4589.3828125,144
4590.09765625,183
4590.78515625,176
4591.4609375,173
4592.14453125,175
4593.84375,435
4594.29296875,115
4595.08203125,202
4596.01171875,238
4597.08984375,276
4598.2109375,287
4599.03125,210
4599.67578125,165
4600.16015625,124
4600.96875,207
4601.77734375,207
4602.98046875,308
4603.5546875,147
4604.078125,134
4605.10546875,263
4605.66796875,144
4606.078125,105
4606.9609375,226
4607.50390625,139
4607.91796875,106
4608.3515625,111
4608.7890625,112
4609.71484375,237
4610.62109375,232
4611.49609375,224
4612.3359375,215
4612.890625,142
4613.44140625,141
4614.6328125,305
4615.234375,154
4616.46875,316
4616.87109375,103
4619.59765625,698
4620.54296875,242
4621.4921875,243
4622.46484375,249
4623.4609375,255
4624.4453125,252
4625.35546875,233
4626.22265625,222
4627.07421875,218
4627.7890625,183
4628.72265625,239
4629.52734375,206
4630.31640625,202
4631.23828125,236
4632.546875,335
4633.01953125,121
4634.09375,275
4635.54296875,371
4635.98046875,112
4636.828125,217
4637.55859375,187
4638.85546875,332
4639.68359375,212
4640.5234375,215
4641.4375,234
4641.83203125,101
4642.38671875,142
4643.328125,241
4644.19921875,223
4645.08984375,228
4645.9921875,231
4646.46484375,121
4647.0234375,143
4647.62890625,155
4648.33984375,182
4650.671875,597
4652.40625,444
4653.2578125,218
4654.5234375,324
4655.16015625,163
4656.3203125,297
4657.05078125,187
4657.83203125,200
4659.15625,339
4660.5703125,362
4661.3203125,192
4662.1796875,220
4662.80859375,161
4663.1796875,95
4663.58984375,105
4664.69140625,282
4665.28515625,152
4666.27734375,254
4666.76953125,126
4667.3359375,145
4668.13671875,205
4669.01953125,226
4669.953125,239
4670.94140625,253
4671.92578125,252
4672.8984375,249
4673.84765625,243
4674.79296875,242
4675.265625,121
4677.12890625,477
4678.5625,367
4679.046875,124
4680.02734375,251
4681.04296875,260
4682.0546875,259
4682.98046875,237
4683.84765625,222
4684.70703125,220
4685.5546875,217
4686.41015625,219
4687.29296875,226
4688.19140625,230
4689.1015625,233
4689.625,134
4690.0625,112
4691.0625,256
4692.10546875,267
4692.84765625,190
4694.1328125,329
4695.08203125,243
4696.0,235
4696.35546875,91
4697.0,165
4697.7890625,202
4698.66796875,225
4700.2734375,411
4700.8125,138
4701.328125,132
4703.671875,600
4706.2578125,662
4708.546875,586
4709.7890625,318
4710.640625,218
4712.046875,360
4713.59765625,397
4714.42578125,212
4715.296875,223
4716.16015625,221
4716.77734375,158
4717.9140625,291
4718.32421875,105
4719.36328125,266
4720.0859375,185
4720.3984375,80
4721.203125,206
4722.02734375,211
4724.7265625,691
4725.0703125,88
4725.640625,146
4726.59375,244
4727.60546875,259
4728.44921875,216
4729.06640625,158
4730.25,303
4731.08984375,215
4731.7890625,179
4732.796875,258
4733.6875,228
4734.06640625,97
4734.54296875,122
4735.0,117
4735.57421875,147
4736.4453125,223
4737.05859375,157
4737.9921875,239
4739.26953125,327
4739.8515625,149
4740.75,230
4741.671875,236
4742.0859375,106
4742.5859375,128
4743.4453125,220
4744.24609375,205
4745.0703125,211
4745.9140625,216
4746.7734375,220
4747.890625,286
4748.55078125,169
4749.1328125,149
4750.421875,330
4750.890625,120
4751.3359375,114
4752.1953125,220
4753.890625,434
4754.34765625,117
4754.80078125,116
4755.8515625,269
4756.625,198
4757.66015625,265
4759.171875,387
4761.25,532
4762.44140625,305
4763.484375,267
4763.9921875,130
4764.8046875,208
4766.07421875,325
4767.8515625,455
4768.234375,98
4768.60546875,95
4769.38671875,200
4770.19921875,208
4771.00390625,206
4771.828125,211
4772.67578125,217
4773.55859375,226
4774.4453125,227
4775.3203125,224
4776.16796875,217
4777.03125,221
4777.92578125,229
4778.86328125,240
4779.84765625,252
4780.84765625,256
4781.86328125,260
4782.85546875,254
4783.83203125,250
4784.765625,239
4785.67578125,233
4786.59375,235
4787.546875,244
4788.39453125,217
4788.86328125,120
4790.03515625,300
4790.39453125,92
4790.95703125,144
4792.33984375,354
4793.0703125,187
4793.7265625,168
4795.0078125,328
4796.671875,426
4797.4140625,190
4798.1953125,200
4799.0390625,216
4799.87109375,213
4800.9765625,283
4801.48828125,131
4802.1171875,161
4803.046875,238
4803.85546875,207
4804.73828125,226
4805.69140625,244
4806.65625,247
4807.5703125,234
4808.47265625,231
4809.38671875,234
4810.28515625,230
4811.16796875,226
4812.05859375,228
4812.953125,229
4813.859375,232
4814.75390625,229
4815.62890625,224
4816.5234375,229
4817.43359375,233
4817.8125,97
4818.3671875,142
4819.2890625,236
4819.7734375,124
4820.21484375,113
4821.125,233
4823.60546875,635
4824.60546875,256
4825.39453125,202
4826.0078125,157
4826.9375,238
4827.7109375,198
4828.5,202
4829.29296875,203
4829.80859375,132
4830.91796875,284
4831.73828125,210
4832.58984375,218
4833.47265625,226
4834.359375,227
4835.19921875,215
4835.984375,201
4836.7578125,198
4837.54296875,201
4837.9921875,115
4838.328125,86
4838.76953125,113
4839.12109375,90
4839.9375,209
4840.765625,212
4841.69921875,239
4842.390625,177
4843.203125,208
4844.02734375,211
4844.86328125,214
4845.73046875,222
4846.59375,221
4847.4453125,218
4847.83984375,101
4849.19140625,346
4850.0,207
4850.76171875,195
4851.42578125,170
4852.2734375,217
4853.015625,190
4853.78125,196
4854.5625,200
4855.328125,196
4856.07421875,191
4857.5078125,367
4858.34375,214
4859.48046875,291
4860.14453125,170
4860.72265625,148
4861.5546875,213
4861.984375,110
4863.05859375,275
4863.42578125,94
4864.2578125,213
4866.33984375,533
4867.078125,189
4867.78515625,181
4868.47265625,176
4869.8046875,341
4870.4765625,172
4871.16015625,175
4871.87109375,182
4873.32421875,372
4874.01953125,178
4874.70703125,176
4875.3828125,173
4876.05859375,173
4876.76171875,180
4877.48828125,186
4878.25,195
4879.03515625,201
4879.81640625,200
4880.56640625,192
4881.328125,195
4882.125,204
4882.9375,208
4883.77734375,215
4884.62890625,218
4885.50390625,224
4886.39453125,228
4887.296875,231
4888.1796875,226
4889.0234375,216
4889.84375,210
4890.2578125,106
4890.74609375,125
4891.67578125,238
4892.6328125,245
4893.60546875,249
4894.57421875,248
4895.52734375,244
4896.4765625,243
4897.375,230
4898.265625,228
4899.1796875,234
4900.1015625,236
4901.046875,242
4901.99609375,243
4902.953125,245
4903.90625,244
4904.8515625,242
4905.75390625,231
4906.66796875,234
4907.6015625,239
4908.55859375,245
4909.53125,249
4910.5,248
4910.921875,108
4911.453125,136
4912.3984375,242
4913.30859375,233
4914.19921875,228
4915.0859375,227
4916.0078125,236
4916.94921875,241
4917.8671875,235
4918.7734375,232
4919.66015625,227
4920.53515625,224
4921.37109375,214
4922.21484375,216
4923.0625,217
4923.97265625,233
4924.921875,243
4925.88671875,247
4926.84765625,246
4927.8046875,245
4928.734375,238
4929.625,228
4930.484375,220
4931.32421875,215
4932.16015625,214
4933.0078125,217
4933.8828125,224
4934.7578125,224
4935.65625,230
4936.4921875,214
4937.4609375,248
4938.33203125,223
4939.1953125,221
4940.06640625,223
4940.91796875,218
4941.7734375,219
4942.6328125,220
4943.5,222
4944.328125,212
4945.1640625,214
4946.03125,222
4946.94140625,233
4947.890625,243
4948.4609375,146
4949.8203125,348
4950.4921875,172
4951.5078125,260
4953.12890625,415
4953.6015625,121
4954.00390625,103
4954.515625,131
4954.86328125,89
4955.71875,219
4956.11328125,101
4957.0234375,233
4957.58984375,145
4958.33984375,192
4959.10546875,196
4959.87109375,196
4960.63671875,196
4961.39453125,194
4962.1640625,197
4963.94921875,457
4966.02734375,532
4966.6953125,171
4967.40234375,181
4968.13671875,188
4968.88671875,192
4969.66796875,200
4970.453125,201
4972.125,428
4972.43359375,79
4973.43359375,256
4974.125,177
4974.81640625,177
4975.53125,183
4976.29296875,195
4977.08984375,204
4977.91796875,212
4978.75,213
4979.58203125,213
4980.42578125,216
4981.2734375,217
4982.1171875,216
4983.01171875,229
4983.9140625,231
4984.82421875,233
4985.6875,221
4986.48828125,205
4987.26171875,198
4988.0703125,207
4988.89453125,211
4989.74609375,218
4990.60546875,220
4991.4765625,223
4992.3671875,228
4993.28125,234
4993.89453125,157
4995.015625,287
4995.8671875,218
4996.76171875,229
4997.71484375,244
4998.7109375,255
4999.7109375,256
5000.69140625,251
5001.65234375,246
5002.578125,237
5003.48046875,231
5004.34765625,222
5005.26171875,234
5006.24609375,252
5007.3125,273
5008.375,272
5012.12109375,959
5012.8984375,199
5013.65625,194
5014.40625,192
5015.1875,200
5015.98828125,205
5016.7734375,201
5017.53125,194
5021.3046875,966
5022.73046875,365
5023.63671875,232
5024.59375,245
5025.58984375,255
5026.56640625,250
5027.5078125,241
5028.2734375,196
5029.30859375,265
5030.16796875,220
5031.02734375,220
5031.9453125,235
5032.91015625,247
5033.89453125,252
5034.8984375,257
5035.92578125,263
5036.91796875,254
5037.8984375,251
5038.87109375,249
5039.86328125,254
5040.875,259
5041.87109375,255
5042.86328125,254
5043.24609375,98
5043.87109375,160
5044.84375,249
5045.73046875,227
5046.6015625,223
5047.0703125,120
5047.515625,114
5048.359375,216
5049.2265625,222
5050.08984375,221
5050.98046875,228
5051.90625,237
5052.8515625,242
5053.3046875,116
5053.796875,126
5054.71484375,235
5055.63671875,236
5056.5546875,235
5057.48828125,239
5058.45703125,248
5059.45703125,256
5060.47265625,260
5061.421875,243
5062.328125,232
5062.7265625,102
5063.21484375,125
5064.05859375,216
5064.91015625,218
5065.79296875,226
5066.71484375,236
5067.62890625,234
5068.56640625,240
5069.5078125,241
5070.421875,234
5071.3125,228
5072.171875,220
5073.03125,220
5073.90625,224
5074.796875,228
5075.67578125,225
5076.57421875,230
5077.5,237
5078.4296875,238
5079.30078125,223
5080.1640625,221
5081.05859375,229
5081.82421875,196
5082.578125,193
5083.54296875,247
5084.37109375,212
5085.2265625,219
5086.140625,234
5087.06640625,237
5087.99609375,238
5088.8671875,223
5089.7421875,224
5090.6171875,224
5091.49609375,225
5092.35546875,220
5093.21484375,220
5094.1015625,227
5094.97265625,223
5095.80078125,212
5096.640625,215
5097.4609375,210
5098.24609375,201
5099.09765625,218
5099.9921875,229
5100.88671875,229
5101.78125,229
5102.65625,224
5103.515625,220
5104.3828125,222
5105.19140625,207
5106.0,207
5106.83203125,213
5107.66796875,214
5108.515625,217
5109.42578125,233
5110.40234375,250
5111.421875,261
5112.4375,260
5113.43359375,255
5114.390625,245
5115.3046875,234
5116.17578125,223
5117.0390625,221
5117.90625,222
5118.8125,232
5119.7421875,238
5120.6953125,244
5121.65234375,245
5122.625,249
5123.6015625,250
5124.56640625,247
5125.49609375,238
5126.421875,237
5127.3671875,242
5128.34765625,251
5129.34375,255
5130.3359375,254
5131.28515625,243
5132.2421875,245
5133.171875,238
5134.0703125,230
5135.01171875,241
5135.9765625,247
5136.36328125,99
5136.8984375,137
5137.8125,234
5138.69921875,227
5139.578125,225
5140.4765625,230
5141.41015625,239
5142.30859375,230
5143.203125,229
5144.109375,232
5145.01171875,231
5145.890625,225
5146.78515625,229
5147.69140625,232
5148.625,239
5149.57421875,243
5150.46875,229
5151.515625,268
5152.16796875,167
5153.0078125,215
5153.890625,226
5154.58984375,179
5155.26953125,174
5157.1796875,489
5157.7734375,152
5158.515625,190
5159.0390625,134
5159.7734375,188
5160.30078125,135
5161.203125,231
5161.9140625,182
5163.89453125,507
5164.39453125,128
5165.05859375,170
5166.1484375,279
5166.5859375,112
5167.53125,242
5168.12890625,153
5169.0078125,225
5169.90234375,229
5170.515625,157
5170.921875,104
5171.5625,164
5172.49609375,239
5173.12890625,162
5174.0078125,225
5174.84765625,215
5175.5703125,185
5176.92578125,347
5177.61328125,176
5178.19140625,148
5178.70703125,132
5179.25390625,140
5179.796875,139
5180.8984375,282
5181.25,90
5181.83984375,151
5183.296875,373
5184.3203125,262
5184.78125,118
5185.25,120
5185.8046875,142
5187.90234375,537
5189.046875,293
5189.6953125,166
5190.75390625,271
5191.2578125,129
5191.8125,142
5192.27734375,119
5194.05859375,456
5196.48046875,620
5196.99609375,132
5201.98828125,1278
5205.4375,883
5206.0390625,154
5207.89453125,475
5208.7421875,217
5209.265625,134
5209.9375,172
5210.43359375,127
5210.8984375,119
5211.78515625,227
5212.2421875,117
5213.03125,202
5214.671875,420
5216.54296875,479
5217.21875,173
5217.671875,116
5219.0546875,354
5219.41015625,91
5219.875,119
5220.6953125,210
5221.28515625,151
5221.875,151
5222.48828125,157
5223.29296875,206
5224.375,277
5224.984375,156
5225.921875,240
5227.359375,368
5227.8515625,126
5228.6796875,212
5230.390625,438
5232.03125,420
5232.73828125,181
5233.42578125,176
5234.109375,175
5234.79296875,175
5235.46484375,172
5236.32421875,220
5236.8125,125
5237.4765625,170
5238.140625,170
5238.8125,172
5239.51953125,181
5240.27734375,194
5241.05859375,200
5241.53515625,122
5241.94140625,104
5243.11328125,300
5244.2890625,301
5245.11328125,211
5245.85546875,190
5246.375,133
5247.30078125,237
5248.01953125,184
5248.74609375,186
5249.15234375,104
5249.5,89
5250.24609375,191
5251.015625,197
5251.78515625,197
5252.55078125,196
5253.33203125,200
5254.1484375,209
5254.99609375,217
5255.82421875,212
5256.1953125,95
5257.4765625,328
5258.73828125,323
5259.26171875,134
5261.30078125,522
5261.87890625,148
5262.9140625,265
5264.82421875,489
5265.84375,261
5267.1015625,322
5267.64453125,139
5269.5390625,485
5270.0625,134
5271.5703125,386
5272.3515625,200
5273.01171875,169
5273.6328125,159
5274.375,190
5275.37890625,257
5276.78515625,360
5278.28125,383
5278.8203125,138
5279.37109375,141
5280.49609375,288
5281.0546875,143
5282.171875,286
5283.265625,280
5284.15234375,227
5284.84765625,178
5285.7890625,241
5286.51171875,185
5287.0703125,143
5288.10546875,265
5288.9140625,207
5289.71875,206
5291.703125,508
5293.26953125,401
5295.00390625,444
5296.3203125,337
5297.45703125,291
5298.4375,251
5299.984375,396
5301.30859375,339
5301.69921875,100
5302.46875,197
5303.08203125,157
5303.56640625,124
5304.60546875,266
5305.41796875,208
5306.109375,177
5307.66015625,397
5308.421875,195
5309.0234375,154
5309.90625,226
5310.73046875,211
5311.55859375,212
5313.234375,429
5314.140625,232
5315.03515625,229
5315.8046875,197
5317.34765625,395
5318.59765625,320
5319.69921875,282
5320.9140625,311
5321.46875,142
5322.30078125,213
5323.25390625,244
5323.703125,115
